Product,Channel,WeekStart,TV,Online,StoresAvailability
TXX5Q,A,2016-12-19,0.0,0.0,37
TXQ0T,A,2016-12-19,0.0,0.0,66
TXX5Q,C,2016-12-19,0.0,0.0,91
TXQ0T,C,2016-12-19,0.0,0.0,96
TXX00,E,2016-12-19,0.0,0.0,44
TXX06,E,2016-12-19,0.0,0.0,60
TXXX0,E,2016-12-19,0.0,0.0,52
TXZ06,E,2016-12-19,0.0,0.0,76
TZQAQ,E,2016-12-19,0.0,0.0,78
TXX00,B,2016-12-19,0.0,0.0,30
TXX06,B,2016-12-19,0.0,0.0,26
TXXX0,B,2016-12-19,0.0,0.0,33
TXZ06,B,2016-12-19,0.0,0.0,44
TZQAQ,B,2016-12-19,0.0,0.0,23
TXX00,A,2016-12-19,0.0,0.0,3
TXX06,A,2016-12-19,0.0,0.0,1
TXX00,C,2016-12-19,0.0,0.0,97
TXX06,C,2016-12-19,0.0,0.0,90
TXXX0,C,2016-12-19,0.0,0.0,89
TXZ06,C,2016-12-19,0.0,0.0,58
TZQAQ,C,2016-12-19,0.0,0.0,99
TXX06,D,2016-12-19,0.0,0.0,4
TXZ06,D,2016-12-19,0.0,0.0,1
TXQT7,E,2016-12-19,132760.27,14128.702,57
TXQTZ,E,2016-12-19,132760.27,14128.702,54
TXQT7,B,2016-12-19,132760.27,14128.702,33
TXQTZ,B,2016-12-19,132760.27,14128.702,34
TXQQX,C,2016-12-19,132760.27,14128.702,41
TXQT7,C,2016-12-19,132760.27,14128.702,71
TXQTZ,C,2016-12-19,132760.27,14128.702,87
TXQQX,F,2016-12-19,132760.27,14128.702,1
TXX5Q,E,2016-12-26,0.0,0.0,48
TXQ0T,E,2016-12-26,0.0,0.0,51
TXX5Q,B,2016-12-26,0.0,0.0,7
TXQ0T,B,2016-12-26,0.0,0.0,17
TXX5Q,A,2016-12-26,0.0,0.0,28
TXQ0T,A,2016-12-26,0.0,0.0,34
TXX5Q,C,2016-12-26,0.0,0.0,83
TXQ0T,C,2016-12-26,0.0,0.0,89
TXX00,E,2016-12-26,0.0,0.0,29
TXX06,E,2016-12-26,0.0,0.0,46
TXXX0,E,2016-12-26,0.0,0.0,48
TXZ06,E,2016-12-26,0.0,0.0,74
TZQAQ,E,2016-12-26,0.0,0.0,77
TXX00,B,2016-12-26,0.0,0.0,17
TXX06,B,2016-12-26,0.0,0.0,12
TXXX0,B,2016-12-26,0.0,0.0,23
TXZ06,B,2016-12-26,0.0,0.0,27
TZQAQ,B,2016-12-26,0.0,0.0,18
TXX00,A,2016-12-26,0.0,0.0,3
TXX06,A,2016-12-26,0.0,0.0,3
TXX00,C,2016-12-26,0.0,0.0,87
TXX06,C,2016-12-26,0.0,0.0,80
TXXX0,C,2016-12-26,0.0,0.0,82
TXZ06,C,2016-12-26,0.0,0.0,69
TZQAQ,C,2016-12-26,0.0,0.0,98
TXX06,D,2016-12-26,0.0,0.0,1
TXZ06,D,2016-12-26,0.0,0.0,1
TXQT7,E,2016-12-26,0.0,6095.094,52
TXQTZ,E,2016-12-26,0.0,6095.094,53
TXQT7,B,2016-12-26,0.0,6095.094,14
TXQTZ,B,2016-12-26,0.0,6095.094,14
TXQQX,C,2016-12-26,0.0,6095.094,33
TXQT7,C,2016-12-26,0.0,6095.094,39
TXQTZ,C,2016-12-26,0.0,6095.094,72
TXQQX,F,2016-12-26,0.0,6095.094,2
TXX5Q,E,2017-01-02,0.0,0.0,41
TXQ0T,E,2017-01-02,0.0,0.0,47
TXX5Q,B,2017-01-02,0.0,0.0,11
TXQ0T,B,2017-01-02,0.0,0.0,13
TXX5Q,A,2017-01-02,0.0,0.0,38
TXQ0T,A,2017-01-02,0.0,0.0,40
TXX5Q,C,2017-01-02,0.0,0.0,90
TXQ0T,C,2017-01-02,0.0,0.0,95
TXX00,E,2017-01-02,0.0,0.0,37
TXX06,E,2017-01-02,0.0,0.0,43
TXXX0,E,2017-01-02,0.0,0.0,48
TXZ06,E,2017-01-02,0.0,0.0,67
TZQAQ,E,2017-01-02,0.0,0.0,65
TXX00,B,2017-01-02,0.0,0.0,10
TXX06,B,2017-01-02,0.0,0.0,11
TXXX0,B,2017-01-02,0.0,0.0,12
TXZ06,B,2017-01-02,0.0,0.0,25
TZQAQ,B,2017-01-02,0.0,0.0,10
TXX00,A,2017-01-02,0.0,0.0,3
TXX06,A,2017-01-02,0.0,0.0,2
TXX00,C,2017-01-02,0.0,0.0,93
TXX06,C,2017-01-02,0.0,0.0,89
TXXX0,C,2017-01-02,0.0,0.0,84
TXZ06,C,2017-01-02,0.0,0.0,64
TZQAQ,C,2017-01-02,0.0,0.0,99
TXX06,D,2017-01-02,0.0,0.0,2
TXZ06,D,2017-01-02,0.0,0.0,1
TXQT7,E,2017-01-02,0.0,0.0,50
TXQTZ,E,2017-01-02,0.0,0.0,45
TXQT7,B,2017-01-02,0.0,0.0,10
TXQTZ,B,2017-01-02,0.0,0.0,17
TXQQX,C,2017-01-02,0.0,0.0,39
TXQT7,C,2017-01-02,0.0,0.0,70
TXQTZ,C,2017-01-02,0.0,0.0,84
TXQQX,F,2017-01-02,0.0,0.0,1
TXX5Q,E,2017-01-09,0.0,0.0,44
TXQ0T,E,2017-01-09,0.0,0.0,47
TXX5Q,B,2017-01-09,0.0,0.0,9
TXQ0T,B,2017-01-09,0.0,0.0,8
TXX5Q,A,2017-01-09,0.0,0.0,64
TXQ0T,A,2017-01-09,0.0,0.0,66
TXX5Q,C,2017-01-09,0.0,0.0,87
TXQ0T,C,2017-01-09,0.0,0.0,94
TXX00,E,2017-01-09,0.0,0.0,28
TXX06,E,2017-01-09,0.0,0.0,43
TXXX0,E,2017-01-09,0.0,0.0,39
TXZ06,E,2017-01-09,0.0,0.0,59
TZQAQ,E,2017-01-09,0.0,0.0,77
TXX00,B,2017-01-09,0.0,0.0,12
TXX06,B,2017-01-09,0.0,0.0,8
TXXX0,B,2017-01-09,0.0,0.0,12
TXZ06,B,2017-01-09,0.0,0.0,18
TZQAQ,B,2017-01-09,0.0,0.0,12
TXX00,A,2017-01-09,0.0,0.0,2
TXX06,A,2017-01-09,0.0,0.0,2
TXX00,C,2017-01-09,0.0,0.0,93
TXX06,C,2017-01-09,0.0,0.0,88
TXXX0,C,2017-01-09,0.0,0.0,85
TXZ06,C,2017-01-09,0.0,0.0,69
TZQAQ,C,2017-01-09,0.0,0.0,97
TXX06,D,2017-01-09,0.0,0.0,2
TXZ06,D,2017-01-09,0.0,0.0,1
TXQT7,E,2017-01-09,0.0,0.0,47
TXQTZ,E,2017-01-09,0.0,0.0,45
TXQT7,B,2017-01-09,0.0,0.0,8
TXQTZ,B,2017-01-09,0.0,0.0,16
TXQQX,C,2017-01-09,0.0,0.0,34
TXQT7,C,2017-01-09,0.0,0.0,71
TXQTZ,C,2017-01-09,0.0,0.0,85
TXQQX,F,2017-01-09,0.0,0.0,1
TXX5Q,E,2017-01-16,0.0,0.0,43
TXQ0T,E,2017-01-16,0.0,0.0,50
TXX5Q,B,2017-01-16,0.0,0.0,13
TXQ0T,B,2017-01-16,0.0,0.0,10
TXX5Q,A,2017-01-16,0.0,0.0,42
TXQ0T,A,2017-01-16,0.0,0.0,39
TXX5Q,C,2017-01-16,0.0,0.0,85
TXQ0T,C,2017-01-16,0.0,0.0,93
TXX00,E,2017-01-16,0.0,0.0,34
TXX06,E,2017-01-16,0.0,0.0,45
TXXX0,E,2017-01-16,0.0,0.0,47
TXZ06,E,2017-01-16,0.0,0.0,69
TZQAQ,E,2017-01-16,0.0,0.0,76
TXX00,B,2017-01-16,0.0,0.0,13
TXX06,B,2017-01-16,0.0,0.0,13
TXXX0,B,2017-01-16,0.0,0.0,18
TXZ06,B,2017-01-16,0.0,0.0,20
TZQAQ,B,2017-01-16,0.0,0.0,10
TXX00,A,2017-01-16,0.0,0.0,3
TXX06,A,2017-01-16,0.0,0.0,3
TXX00,C,2017-01-16,0.0,0.0,93
TXX06,C,2017-01-16,0.0,0.0,86
TXXX0,C,2017-01-16,0.0,0.0,84
TXZ06,C,2017-01-16,0.0,0.0,61
TZQAQ,C,2017-01-16,0.0,0.0,97
TXX00,D,2017-01-16,0.0,0.0,1
TXX06,D,2017-01-16,0.0,0.0,1
TXZ06,D,2017-01-16,0.0,0.0,1
TXQT7,E,2017-01-16,0.0,0.0,48
TXQTZ,E,2017-01-16,0.0,0.0,51
TXQT7,B,2017-01-16,0.0,0.0,9
TXQTZ,B,2017-01-16,0.0,0.0,21
TXQQX,C,2017-01-16,0.0,0.0,41
TXQT7,C,2017-01-16,0.0,0.0,73
TXQTZ,C,2017-01-16,0.0,0.0,84
TXQQX,F,2017-01-16,0.0,0.0,1
TXQTZ,F,2017-01-16,0.0,0.0,1
TXX5Q,E,2017-01-23,0.0,0.0,47
TXQ0T,E,2017-01-23,0.0,0.0,43
TXX5Q,B,2017-01-23,0.0,0.0,15
TXQ0T,B,2017-01-23,0.0,0.0,21
TXX5Q,A,2017-01-23,0.0,0.0,66
TXQ0T,A,2017-01-23,0.0,0.0,32
TXX5Q,C,2017-01-23,0.0,0.0,88
TXQ0T,C,2017-01-23,0.0,0.0,93
TXX00,E,2017-01-23,0.0,0.0,45
TXX06,E,2017-01-23,0.0,0.0,49
TXXX0,E,2017-01-23,0.0,0.0,35
TXZ06,E,2017-01-23,0.0,0.0,68
TXX00,B,2017-01-23,0.0,0.0,16
TXX06,B,2017-01-23,0.0,0.0,15
TXXX0,B,2017-01-23,0.0,0.0,14
TXZ06,B,2017-01-23,0.0,0.0,28
TZQAQ,B,2017-01-23,0.0,0.0,16
TXX00,A,2017-01-23,0.0,0.0,3
TXX06,A,2017-01-23,0.0,0.0,2
TXX00,C,2017-01-23,0.0,0.0,93
TXX06,C,2017-01-23,0.0,0.0,88
TXXX0,C,2017-01-23,0.0,0.0,87
TXZ06,C,2017-01-23,0.0,0.0,69
TZQAQ,C,2017-01-23,0.0,0.0,99
TXX00,D,2017-01-23,0.0,0.0,1
TXX06,D,2017-01-23,0.0,0.0,2
TXZ06,D,2017-01-23,0.0,0.0,1
TXQT7,E,2017-01-23,0.0,0.0,53
TXQTZ,E,2017-01-23,0.0,0.0,57
TXQT7,B,2017-01-23,0.0,0.0,17
TXQTZ,B,2017-01-23,0.0,0.0,29
TXQQX,C,2017-01-23,0.0,0.0,35
TXQT7,C,2017-01-23,0.0,0.0,79
TXQTZ,C,2017-01-23,0.0,0.0,86
TXQQX,F,2017-01-23,0.0,0.0,1
TXQTZ,F,2017-01-23,0.0,0.0,1
TXX5Q,E,2017-01-30,0.0,0.0,41
TXQ0T,E,2017-01-30,0.0,0.0,50
TXX5Q,B,2017-01-30,0.0,0.0,4
TXQ0T,B,2017-01-30,0.0,0.0,11
TXX5Q,A,2017-01-30,0.0,0.0,35
TXQ0T,A,2017-01-30,0.0,0.0,48
TXX5Q,C,2017-01-30,0.0,0.0,91
TXQ0T,C,2017-01-30,0.0,0.0,96
TXX00,E,2017-01-30,0.0,0.0,14
TXX06,E,2017-01-30,0.0,0.0,52
TXXX0,E,2017-01-30,0.0,0.0,52
TXZ06,E,2017-01-30,0.0,0.0,67
TZQAQ,E,2017-01-30,0.0,0.0,81
TXX00,B,2017-01-30,0.0,0.0,4
TXX06,B,2017-01-30,0.0,0.0,8
TXXX0,B,2017-01-30,0.0,0.0,11
TXZ06,B,2017-01-30,0.0,0.0,18
TZQAQ,B,2017-01-30,0.0,0.0,3
TXX00,A,2017-01-30,0.0,0.0,3
TXX06,A,2017-01-30,0.0,0.0,3
TXX00,C,2017-01-30,0.0,0.0,97
TXX06,C,2017-01-30,0.0,0.0,94
TXXX0,C,2017-01-30,0.0,0.0,85
TXZ06,C,2017-01-30,0.0,0.0,62
TZQAQ,C,2017-01-30,0.0,0.0,99
TXX00,D,2017-01-30,0.0,0.0,1
TXX06,D,2017-01-30,0.0,0.0,3
TXQT7,E,2017-01-30,112195.43,12149.148000000001,45
TXQTZ,E,2017-01-30,112195.43,12149.148000000001,54
TXQT7,B,2017-01-30,112195.43,12149.148000000001,4
TXQTZ,B,2017-01-30,112195.43,12149.148000000001,11
TXQQX,C,2017-01-30,112195.43,12149.148000000001,42
TXQT7,C,2017-01-30,112195.43,12149.148000000001,88
TXQTZ,C,2017-01-30,112195.43,12149.148000000001,93
TXQQX,F,2017-01-30,112195.43,12149.148000000001,1
TXQT7,F,2017-01-30,112195.43,12149.148000000001,1
TXX5Q,E,2017-02-06,0.0,0.0,37
TXQ0T,E,2017-02-06,0.0,0.0,47
TXX5Q,B,2017-02-06,0.0,0.0,4
TXQ0T,B,2017-02-06,0.0,0.0,13
TXX5Q,A,2017-02-06,0.0,0.0,41
TXQ0T,A,2017-02-06,0.0,0.0,56
TXX5Q,C,2017-02-06,0.0,0.0,89
TXQ0T,C,2017-02-06,0.0,0.0,96
TXX00,E,2017-02-06,0.0,0.0,46
TXX06,E,2017-02-06,0.0,0.0,46
TXXX0,E,2017-02-06,0.0,0.0,43
TXZ06,E,2017-02-06,0.0,0.0,65
TZQAQ,E,2017-02-06,0.0,0.0,81
TXX00,B,2017-02-06,0.0,0.0,7
TXX06,B,2017-02-06,0.0,0.0,8
TXXX0,B,2017-02-06,0.0,0.0,11
TXZ06,B,2017-02-06,0.0,0.0,18
TZQAQ,B,2017-02-06,0.0,0.0,6
TXX00,A,2017-02-06,0.0,0.0,3
TXX06,A,2017-02-06,0.0,0.0,3
TXX00,C,2017-02-06,0.0,0.0,92
TXX06,C,2017-02-06,0.0,0.0,87
TXXX0,C,2017-02-06,0.0,0.0,84
TXZ06,C,2017-02-06,0.0,0.0,65
TZQAQ,C,2017-02-06,0.0,0.0,99
TXX00,D,2017-02-06,0.0,0.0,1
TXX06,D,2017-02-06,0.0,0.0,2
TXZ06,D,2017-02-06,0.0,0.0,1
TXQT7,E,2017-02-06,115499.95,12546.716,49
TXQTZ,E,2017-02-06,115499.95,12546.716,51
TXQT7,B,2017-02-06,115499.95,12546.716,7
TXQTZ,B,2017-02-06,115499.95,12546.716,11
TXQTZ,A,2017-02-06,115499.95,12546.716,4
TXQQX,C,2017-02-06,115499.95,12546.716,41
TXQT7,C,2017-02-06,115499.95,12546.716,85
TXQTZ,C,2017-02-06,115499.95,12546.716,6
TXX5Q,E,2017-02-13,0.0,0.0,45
TXQ0T,E,2017-02-13,0.0,0.0,52
TXX5Q,B,2017-02-13,0.0,0.0,7
TXQ0T,B,2017-02-13,0.0,0.0,10
TXX5Q,A,2017-02-13,0.0,0.0,34
TXQ0T,A,2017-02-13,0.0,0.0,36
TXX5Q,C,2017-02-13,0.0,0.0,89
TXQ0T,C,2017-02-13,0.0,0.0,94
TXX00,E,2017-02-13,0.0,0.0,32
TXX06,E,2017-02-13,0.0,0.0,46
TXXX0,E,2017-02-13,0.0,0.0,48
TXZ06,E,2017-02-13,0.0,0.0,66
TZQAQ,E,2017-02-13,0.0,0.0,78
TXX00,B,2017-02-13,0.0,0.0,13
TXX06,B,2017-02-13,0.0,0.0,5
TXXX0,B,2017-02-13,0.0,0.0,11
TXZ06,B,2017-02-13,0.0,0.0,24
TZQAQ,B,2017-02-13,0.0,0.0,12
TXX00,A,2017-02-13,0.0,0.0,4
TXX06,A,2017-02-13,0.0,0.0,2
TXX00,C,2017-02-13,0.0,0.0,93
TXX06,C,2017-02-13,0.0,0.0,88
TXXX0,C,2017-02-13,0.0,0.0,86
TXZ06,C,2017-02-13,0.0,0.0,65
TZQAQ,C,2017-02-13,0.0,0.0,99
TXX00,D,2017-02-13,0.0,0.0,1
TXX06,D,2017-02-13,0.0,0.0,2
TXZ06,D,2017-02-13,0.0,0.0,1
TXQT7,E,2017-02-13,0.0,1391.4879999999996,48
TXQTZ,E,2017-02-13,0.0,1391.4879999999996,45
TXQT7,B,2017-02-13,0.0,1391.4879999999996,9
TXQTZ,B,2017-02-13,0.0,1391.4879999999996,13
TXQQX,C,2017-02-13,0.0,1391.4879999999996,39
TXQT7,C,2017-02-13,0.0,1391.4879999999996,88
TXQTZ,C,2017-02-13,0.0,1391.4879999999996,90
TXQQX,F,2017-02-13,0.0,1391.4879999999996,1
TXX5Q,E,2017-02-20,0.0,0.0,43
TXQ0T,E,2017-02-20,0.0,0.0,51
TXX5Q,B,2017-02-20,0.0,0.0,6
TXQ0T,B,2017-02-20,0.0,0.0,9
TXX5Q,A,2017-02-20,0.0,0.0,16
TXQ0T,A,2017-02-20,0.0,0.0,20
TXX5Q,C,2017-02-20,0.0,0.0,86
TXQ0T,C,2017-02-20,0.0,0.0,93
TXX00,E,2017-02-20,0.0,0.0,35
TXX06,E,2017-02-20,0.0,0.0,47
TXXX0,E,2017-02-20,0.0,0.0,44
TXZ06,E,2017-02-20,0.0,0.0,63
TZQAQ,E,2017-02-20,0.0,0.0,85
TXX00,B,2017-02-20,0.0,0.0,9
TXX06,B,2017-02-20,0.0,0.0,11
TXXX0,B,2017-02-20,0.0,0.0,9
TXZ06,B,2017-02-20,0.0,0.0,21
TZQAQ,B,2017-02-20,0.0,0.0,3
TXX00,A,2017-02-20,0.0,0.0,2
TXX06,A,2017-02-20,0.0,0.0,2
TXX00,C,2017-02-20,0.0,0.0,92
TXX06,C,2017-02-20,0.0,0.0,85
TXXX0,C,2017-02-20,0.0,0.0,88
TXZ06,C,2017-02-20,0.0,0.0,71
TZQAQ,C,2017-02-20,0.0,0.0,99
TXX06,D,2017-02-20,0.0,0.0,1
TXZ06,D,2017-02-20,0.0,0.0,1
TXQT7,E,2017-02-20,0.0,596.352,42
TXQTZ,E,2017-02-20,0.0,596.352,49
TXQT7,B,2017-02-20,0.0,596.352,4
TXQTZ,B,2017-02-20,0.0,596.352,7
TXQQX,C,2017-02-20,0.0,596.352,35
TXQT7,C,2017-02-20,0.0,596.352,80
TXQTZ,C,2017-02-20,0.0,596.352,2
TXX5Q,E,2017-02-27,0.0,0.0,36
TXQ0T,E,2017-02-27,0.0,0.0,47
TXX5Q,B,2017-02-27,0.0,0.0,6
TXQ0T,B,2017-02-27,0.0,0.0,6
TXX5Q,A,2017-02-27,0.0,0.0,42
TXQ0T,A,2017-02-27,0.0,0.0,34
TXX5Q,C,2017-02-27,0.0,0.0,89
TXQ0T,C,2017-02-27,0.0,0.0,95
TXX00,E,2017-02-27,0.0,0.0,31
TXX06,E,2017-02-27,0.0,0.0,44
TXXX0,E,2017-02-27,0.0,0.0,40
TXZ06,E,2017-02-27,0.0,0.0,63
TZQAQ,E,2017-02-27,0.0,0.0,77
TXX00,B,2017-02-27,0.0,0.0,11
TXX06,B,2017-02-27,0.0,0.0,9
TXXX0,B,2017-02-27,0.0,0.0,10
TXZ06,B,2017-02-27,0.0,0.0,19
TZQAQ,B,2017-02-27,0.0,0.0,2
TXX00,A,2017-02-27,0.0,0.0,3
TXX06,A,2017-02-27,0.0,0.0,2
TXX00,C,2017-02-27,0.0,0.0,94
TXX06,C,2017-02-27,0.0,0.0,85
TXXX0,C,2017-02-27,0.0,0.0,86
TXZ06,C,2017-02-27,0.0,0.0,64
TZQAQ,C,2017-02-27,0.0,0.0,99
TXX06,D,2017-02-27,0.0,0.0,1
TXZ06,D,2017-02-27,0.0,0.0,1
TXQT7,E,2017-02-27,0.0,0.0,47
TXQTZ,E,2017-02-27,0.0,0.0,44
TXQT7,B,2017-02-27,0.0,0.0,10
TXQTZ,B,2017-02-27,0.0,0.0,9
TXQQX,C,2017-02-27,0.0,0.0,37
TXQT7,C,2017-02-27,0.0,0.0,5
TXQTZ,C,2017-02-27,0.0,0.0,3
TXQQX,F,2017-02-27,0.0,0.0,1
TXQTZ,F,2017-02-27,0.0,0.0,2
TXX5Q,E,2017-03-06,0.0,0.0,33
TXQ0T,E,2017-03-06,0.0,0.0,50
TXX5Q,B,2017-03-06,0.0,0.0,3
TXQ0T,B,2017-03-06,0.0,0.0,12
TXX5Q,A,2017-03-06,0.0,0.0,39
TXQ0T,A,2017-03-06,0.0,0.0,42
TXX5Q,C,2017-03-06,0.0,0.0,87
TXQ0T,C,2017-03-06,0.0,0.0,93
TXX00,E,2017-03-06,0.0,0.0,36
TXX06,E,2017-03-06,0.0,0.0,50
TXXX0,E,2017-03-06,0.0,0.0,51
TXZ06,E,2017-03-06,0.0,0.0,64
TZQAQ,E,2017-03-06,0.0,0.0,67
TXX00,B,2017-03-06,0.0,0.0,15
TXX06,B,2017-03-06,0.0,0.0,11
TXXX0,B,2017-03-06,0.0,0.0,20
TXZ06,B,2017-03-06,0.0,0.0,26
TZQAQ,B,2017-03-06,0.0,0.0,3
TXX00,A,2017-03-06,0.0,0.0,3
TXX06,A,2017-03-06,0.0,0.0,2
TXX00,C,2017-03-06,0.0,0.0,93
TXX06,C,2017-03-06,0.0,0.0,86
TXXX0,C,2017-03-06,0.0,0.0,88
TXZ06,C,2017-03-06,0.0,0.0,64
TZQAQ,C,2017-03-06,0.0,0.0,99
TXX06,D,2017-03-06,0.0,0.0,1
TXZ06,D,2017-03-06,0.0,0.0,1
TXQT7,E,2017-03-06,0.0,0.0,47
TXQTZ,E,2017-03-06,0.0,0.0,45
TXQT7,B,2017-03-06,0.0,0.0,9
TXQTZ,B,2017-03-06,0.0,0.0,17
TXQQX,C,2017-03-06,0.0,0.0,36
TXQT7,C,2017-03-06,0.0,0.0,87
TXQTZ,C,2017-03-06,0.0,0.0,92
TXQTZ,D,2017-03-06,0.0,0.0,1
TXX5Q,E,2017-03-13,0.0,0.0,47
TXQ0T,E,2017-03-13,0.0,0.0,49
TXX5Q,B,2017-03-13,0.0,0.0,3
TXQ0T,B,2017-03-13,0.0,0.0,4
TXX5Q,A,2017-03-13,0.0,0.0,43
TXQ0T,A,2017-03-13,0.0,0.0,32
TXX5Q,C,2017-03-13,0.0,0.0,88
TXQ0T,C,2017-03-13,0.0,0.0,93
TXX00,E,2017-03-13,0.0,0.0,42
TXX06,E,2017-03-13,0.0,0.0,50
TXXX0,E,2017-03-13,0.0,0.0,49
TXZ06,E,2017-03-13,0.0,0.0,66
TZQAQ,E,2017-03-13,0.0,0.0,75
TXX00,B,2017-03-13,0.0,0.0,7
TXX06,B,2017-03-13,0.0,0.0,8
TXXX0,B,2017-03-13,0.0,0.0,7
TXZ06,B,2017-03-13,0.0,0.0,20
TZQAQ,B,2017-03-13,0.0,0.0,10
TXX00,A,2017-03-13,0.0,0.0,3
TXX06,A,2017-03-13,0.0,0.0,3
TXX00,C,2017-03-13,0.0,0.0,93
TXX06,C,2017-03-13,0.0,0.0,89
TXXX0,C,2017-03-13,0.0,0.0,89
TXZ06,C,2017-03-13,0.0,0.0,70
TZQAQ,C,2017-03-13,0.0,0.0,99
TXX06,D,2017-03-13,0.0,0.0,1
TXZ06,D,2017-03-13,0.0,0.0,1
TXQT7,E,2017-03-13,115793.73,22462.646,53
TXQTZ,E,2017-03-13,115793.73,22462.646,54
TXQT7,B,2017-03-13,115793.73,22462.646,6
TXQTZ,B,2017-03-13,115793.73,22462.646,13
TXQQX,C,2017-03-13,115793.73,22462.646,29
TXQT7,C,2017-03-13,115793.73,22462.646,83
TXQTZ,C,2017-03-13,115793.73,22462.646,88
TXX5Q,E,2017-03-20,0.0,0.0,39
TXQ0T,E,2017-03-20,0.0,0.0,41
TXX5Q,B,2017-03-20,0.0,0.0,7
TXQ0T,B,2017-03-20,0.0,0.0,11
TXX5Q,A,2017-03-20,0.0,0.0,70
TXQ0T,A,2017-03-20,0.0,0.0,40
TXX5Q,C,2017-03-20,0.0,0.0,90
TXQ0T,C,2017-03-20,0.0,0.0,92
TXX00,E,2017-03-20,0.0,0.0,37
TXX06,E,2017-03-20,0.0,0.0,43
TXXX0,E,2017-03-20,0.0,0.0,44
TXZ06,E,2017-03-20,0.0,0.0,71
TZQAQ,E,2017-03-20,0.0,0.0,72
TXX00,B,2017-03-20,0.0,0.0,17
TXX06,B,2017-03-20,0.0,0.0,14
TXXX0,B,2017-03-20,0.0,0.0,21
TXZ06,B,2017-03-20,0.0,0.0,28
TZQAQ,B,2017-03-20,0.0,0.0,12
TXX00,A,2017-03-20,0.0,0.0,2
TXX06,A,2017-03-20,0.0,0.0,2
TXX00,C,2017-03-20,0.0,0.0,92
TXX06,C,2017-03-20,0.0,0.0,85
TXXX0,C,2017-03-20,0.0,0.0,86
TXZ06,C,2017-03-20,0.0,0.0,64
TZQAQ,C,2017-03-20,0.0,0.0,99
TXZ06,D,2017-03-20,0.0,0.0,1
TXQT7,E,2017-03-20,117052.52,12668.405999999999,54
TXQTZ,E,2017-03-20,117052.52,12668.405999999999,52
TXQT7,B,2017-03-20,117052.52,12668.405999999999,11
TXQTZ,B,2017-03-20,117052.52,12668.405999999999,19
TXQQX,C,2017-03-20,117052.52,12668.405999999999,34
TXQT7,C,2017-03-20,117052.52,12668.405999999999,82
TXQTZ,C,2017-03-20,117052.52,12668.405999999999,87
TXX5Q,E,2017-03-27,0.0,0.0,46
TXQ0T,E,2017-03-27,0.0,0.0,48
TXX5Q,B,2017-03-27,0.0,0.0,7
TXQ0T,B,2017-03-27,0.0,0.0,10
TXX5Q,A,2017-03-27,0.0,0.0,30
TXQ0T,A,2017-03-27,0.0,0.0,36
TXX5Q,C,2017-03-27,0.0,0.0,89
TXQ0T,C,2017-03-27,0.0,0.0,94
TXX00,E,2017-03-27,0.0,0.0,35
TXX06,E,2017-03-27,0.0,0.0,50
TXXX0,E,2017-03-27,0.0,0.0,47
TXZ06,E,2017-03-27,0.0,0.0,62
TZQAQ,E,2017-03-27,0.0,0.0,75
TXX00,B,2017-03-27,0.0,0.0,12
TXX06,B,2017-03-27,0.0,0.0,5
TXXX0,B,2017-03-27,0.0,0.0,11
TXZ06,B,2017-03-27,0.0,0.0,14
TZQAQ,B,2017-03-27,0.0,0.0,8
TXX00,A,2017-03-27,0.0,0.0,4
TXX06,A,2017-03-27,0.0,0.0,3
TXX00,C,2017-03-27,0.0,0.0,94
TXX06,C,2017-03-27,0.0,0.0,91
TXXX0,C,2017-03-27,0.0,0.0,88
TXZ06,C,2017-03-27,0.0,0.0,70
TZQAQ,C,2017-03-27,0.0,0.0,99
TXX06,D,2017-03-27,0.0,0.0,1
TXZ06,D,2017-03-27,0.0,0.0,1
TXQT7,E,2017-03-27,116504.57,12668.402999999998,46
TXQTZ,E,2017-03-27,116504.57,12668.402999999998,47
TXQT7,B,2017-03-27,116504.57,12668.402999999998,8
TXQTZ,B,2017-03-27,116504.57,12668.402999999998,14
TXQQX,C,2017-03-27,116504.57,12668.402999999998,31
TXQT7,C,2017-03-27,116504.57,12668.402999999998,85
TXQTZ,C,2017-03-27,116504.57,12668.402999999998,90
TXX5Q,E,2017-04-03,0.0,0.0,44
TXQ0T,E,2017-04-03,0.0,0.0,54
TXX5Q,B,2017-04-03,0.0,0.0,10
TXQ0T,B,2017-04-03,0.0,0.0,11
TXX5Q,A,2017-04-03,0.0,0.0,55
TXQ0T,A,2017-04-03,0.0,0.0,49
TXX5Q,C,2017-04-03,0.0,0.0,91
TXQ0T,C,2017-04-03,0.0,0.0,96
TXX00,E,2017-04-03,0.0,0.0,42
TXX06,E,2017-04-03,0.0,0.0,50
TXXX0,E,2017-04-03,0.0,0.0,50
TXZ06,E,2017-04-03,0.0,0.0,61
TZQAQ,E,2017-04-03,0.0,0.0,86
TXX00,B,2017-04-03,0.0,0.0,12
TXX06,B,2017-04-03,0.0,0.0,16
TXXX0,B,2017-04-03,0.0,0.0,14
TXZ06,B,2017-04-03,0.0,0.0,27
TZQAQ,B,2017-04-03,0.0,0.0,10
TXX00,A,2017-04-03,0.0,0.0,3
TXX06,A,2017-04-03,0.0,0.0,2
TXX00,C,2017-04-03,0.0,0.0,96
TXX06,C,2017-04-03,0.0,0.0,90
TXXX0,C,2017-04-03,0.0,0.0,89
TXZ06,C,2017-04-03,0.0,0.0,63
